temperature,pressure,vibration,humidity,equipment,location,faulty
56.8816376764984,21.78205858117208,1.3796487140763452,32.73163851979848,Pump,New York,0.0
72.5760085739813,27.81646411487816,1.7778656595515012,50.25866510288299,Compressor,Chicago,0.0
54.52696011061634,29.257174285167714,2.2643894178551536,54.047041126604405,Turbine,Chicago,0.0
44.677539147803145,35.79211559589806,2.0962387012537858,47.26158369687372,Turbine,Atlanta,0.0
76.12468794013603,35.82494340573764,2.0125673022787907,40.13080616767669,Compressor,Houston,0.0
81.46030144142065,35.61214449794969,0.567080122398282,61.91006549750692,Compressor,Atlanta,0.0
64.69498852389472,19.72642032818206,1.868764031733269,44.459844667533,Compressor,San Francisco,0.0
71.4679301198555,40.1544840008656,1.1273033339811351,54.74391065156057,Compressor,Houston,0.0
75.47097381170038,31.74420506901303,1.1058453676125182,57.985681267484324,Turbine,Houston,0.0
70.22465892812046,29.564440120658006,1.8325530257607396,42.60370951531412,Compressor,San Francisco,0.0
70.34152417488025,26.786996136926568,2.0375603744908783,41.098054267776575,Compressor,Chicago,0.0
92.11725298949568,72.91471241010778,4.018081285198357,70.58826893544875,Pump,San Francisco,1.0
64.02489805308359,37.772216146504,0.8787179986001472,59.76982807661957,Pump,San Francisco,0.0
61.012001897561625,53.461505821883605,0.7465991775823546,42.325967278322025,Turbine,Chicago,0.0
78.1079864559171,33.03862062518891,2.871556436231873,36.51668494719462,Pump,Atlanta,0.0
46.36428849241013,56.2507652877348,3.4996302898155873,71.97876007455486,Pump,Atlanta,1.0
76.6470274533311,27.638782148338514,0.9679770363772138,45.88944192721526,Pump,New York,0.0
61.4383015933825,35.173704147878745,1.4367369752356751,43.21379382463118,Compressor,Houston,0.0
54.91444031787144,41.28813832651367,1.8458525568039938,46.18043712471672,Turbine,New York,0.0
54.48487750941071,35.77991151218958,0.32596580144958676,45.39444426845385,Pump,Houston,0.0
65.20507032600757,41.56114875298448,1.8579585702427825,44.18744050024465,Pump,Houston,0.0
67.91331628779534,41.07078212671037,1.4543093697860283,56.35228478791204,Pump,Chicago,0.0
122.98582559343483,73.06833648723271,4.447439533271396,53.27726116322587,Turbine,San Francisco,1.0
61.743463171978576,34.17881141239495,1.066537380327783,33.27329615275999,Pump,San Francisco,0.0
74.58168114788698,33.748725769657575,2.5485636061865136,38.87898106051992,Turbine,San Francisco,0.0
44.34147249486715,53.530125619058225,0.7141977522206039,18.150455748215446,Compressor,Chicago,1.0
61.65718189965375,37.56046553194596,1.5046450341533473,62.3237920001729,Pump,New York,0.0
50.35463961897075,29.66989290911367,0.5246163363142492,41.63244308897414,Compressor,San Francisco,0.0
64.76268697228578,37.096132594867804,0.5946002108401596,67.7088220766044,Turbine,Chicago,0.0
82.84095793948117,36.488547459764376,1.8456781905402626,46.01416335699138,Compressor,Houston,0.0
47.94705627244094,34.34692511991005,0.62444569706384,40.19790737927856,Pump,Chicago,0.0
72.90897057590006,37.67499797498639,1.0980308116364181,47.5698786937417,Turbine,San Francisco,0.0
10.269384763629008,58.93272530414818,3.6474590706601995,31.21642308561869,Pump,Houston,1.0
82.23948753146004,25.45296950044944,0.8996781338394524,47.13127021101397,Turbine,Atlanta,0.0
66.52697711042157,24.397749024380474,1.0382997637374596,60.56258453447951,Compressor,Houston,0.0
77.06078913815132,30.841326834198192,1.144864550844046,40.808022326222165,Pump,New York,0.0
61.98472409895459,40.19274707510001,1.6367607837375087,44.25247016792587,Turbine,Chicago,0.0
79.38283805975998,32.60243154668549,2.604023023771774,60.2038187417768,Compressor,New York,0.0
66.51842603182686,42.271499975108796,0.8718654275448275,39.85208311309269,Pump,San Francisco,0.0
54.55062653323242,46.16081525201838,0.2370841570976958,59.84485002434656,Compressor,Atlanta,0.0
66.15057111589918,28.208762749036282,1.2461540108083067,59.60561353483229,Pump,Atlanta,0.0
63.71856260830822,43.390355517369926,0.6676670074872435,62.44789386099596,Turbine,Atlanta,0.0
67.30048103174836,35.28674635886439,1.0901343217805701,35.35547944875185,Compressor,San Francisco,0.0
119.3380767698758,50.99614182156636,0.5539206431606963,18.320833087029477,Compressor,San Francisco,1.0
73.82433315692535,38.2114372749397,0.8123396589704895,29.69217001875109,Turbine,Chicago,0.0
65.35418921884381,39.0527013735782,-0.005261258156758375,48.65537344479655,Turbine,New York,0.0
66.92191528861116,3.620797987053262,1.3383231652806422,70.55192742590714,Compressor,Houston,0.0
70.26091050210833,27.02217370048979,1.9304550522707313,44.70887332725494,Compressor,Atlanta,0.0
59.5308901731806,41.38472838929249,1.9681686904146651,46.3775830224262,Pump,San Francisco,0.0
84.76934426118274,25.74402835468509,1.5965254014790573,49.93040117087642,Pump,New York,0.0
66.9151721154418,31.94695123669431,0.47823082305188214,42.22989769795096,Compressor,Houston,0.0
63.305630863665094,51.84685075490661,1.1689057261616695,37.26510983765343,Turbine,Chicago,0.0
83.7391438521145,29.75172193407476,1.0587013569282433,25.937218619698218,Pump,Houston,0.0
54.74343685429905,32.232741754665376,0.3503211518814693,51.24158603847216,Pump,Chicago,0.0
66.15543121022908,29.433523114990678,1.1645428111576144,53.44478440847024,Turbine,San Francisco,0.0
73.4670997760492,56.05908963741999,1.7312739613988748,51.297757323276194,Compressor,Houston,0.0
58.19187184691155,33.083553128503205,0.8703522240599809,55.5919643407834,Compressor,San Francisco,0.0
63.24291920838388,30.732380433792798,1.6952421469371675,48.41583765331782,Compressor,Houston,0.0
78.7231538002845,33.50850867342757,1.0666336646698436,46.25337690927823,Compressor,Chicago,0.0
52.06893547465423,33.45475820120337,1.4983211899800093,51.4583626624197,Compressor,Chicago,0.0
56.87780806568594,36.52178577475915,1.5104020118862722,41.479468623575,Turbine,Atlanta,0.0
51.68317752793974,34.617128578777944,1.913291982568624,51.47597568833156,Pump,New York,0.0
52.39191188019224,47.59317428825927,1.5482151897642522,54.839801619661905,Compressor,San Francisco,0.0
79.1891485465833,36.81234200744797,1.7539399225343106,37.127768194959046,Turbine,Chicago,0.0
86.68073998502453,48.15212767696593,3.97513097059836,60.721202810317756,Compressor,Atlanta,1.0
68.41462307583544,52.36361743155645,1.8211459968016508,53.50261047967048,Turbine,Chicago,0.0
73.24083969394795,20.965721177420008,2.1401760104185676,48.54432350257115,Turbine,Atlanta,0.0
74.17465089821295,34.39280971936272,1.2883112548821318,35.16731009551555,Pump,Atlanta,0.0
66.65498764159051,40.49254197402541,1.9718508171999205,45.11298029767876,Pump,Atlanta,0.0
90.56207129940321,44.14718485719642,2.6283762360843834,42.71340858966218,Pump,New York,0.0
61.90396480078354,31.60879142133923,1.4311070694038597,54.400506606935735,Pump,San Francisco,0.0
68.96778247067503,39.269561984049545,1.5999910999318434,56.96042313407891,Turbine,San Francisco,0.0
82.56880381065191,71.83406719021843,3.895250580195605,57.88631137083943,Pump,Houston,1.0
76.27606297561832,24.596398168624688,1.13380862720246,50.96933625730739,Compressor,Atlanta,0.0
78.49611988516213,41.82412150594798,0.7285889254813938,49.026490057094044,Pump,Chicago,0.0
67.96538858919695,40.99950714355871,1.5271678297326963,58.17206517497548,Compressor,Atlanta,0.0
69.45705133482188,22.79542633551133,1.9939172106539969,48.653845669367705,Turbine,San Francisco,0.0
66.64755918131974,47.352741308192364,1.3952358092414723,19.446820536804896,Compressor,San Francisco,0.0
56.14012057601002,50.25992538042615,1.4379613869484802,53.446389394715425,Pump,Houston,0.0
69.21769340941482,44.48130425151472,1.3146245080961763,35.17972318188989,Pump,New York,0.0
71.44887833096891,40.0858122115244,1.39226164191783,65.09701819187646,Turbine,San Francisco,0.0
67.77525103221734,41.48731018092557,1.398778412908332,48.158374604578036,Compressor,Chicago,0.0
65.08363814367952,40.01501650823217,1.1775955318032583,44.622234441954525,Pump,San Francisco,0.0
75.95157025436913,34.54082028970565,1.862214088117706,63.897752953207856,Pump,Houston,0.0
69.45221639661175,31.521435097071087,0.9863432884745138,55.32123991349958,Turbine,Chicago,0.0
63.31855914461006,43.08303450626611,1.5563426000801868,41.83259133877088,Compressor,Houston,0.0
77.46611364602157,29.718817061308194,2.0632589468428515,44.49855101651602,Compressor,Chicago,0.0
80.10839735020313,38.64962655321395,2.1325994439764746,38.06504413910848,Compressor,New York,0.0
56.27140548518936,34.310703167204046,1.768412341977838,59.29479062093539,Turbine,Houston,0.0
57.6043771391976,41.91513197925332,2.059783058490546,48.75711540517004,Turbine,San Francisco,0.0
31.693294968942507,38.51279827620677,2.7403979146793094,59.51222275649539,Pump,Chicago,1.0
68.06340540720282,34.48182192161699,1.6736817017580623,53.595231602803224,Turbine,Atlanta,0.0
81.01322957735762,36.60027029849862,2.3948953851542,55.510969833098386,Turbine,Houston,0.0
107.19327107538487,58.235283803440595,0.06324503750908483,54.6528791325798,Turbine,San Francisco,1.0
62.32932544599699,32.310370106665886,2.248001584777763,48.085953837159835,Compressor,New York,0.0
69.89132862965027,30.383964482182378,1.8832518835027894,54.64619960345136,Compressor,New York,0.0
64.4169824605397,22.76180735912531,2.2175327060010557,53.82007205452763,Compressor,Atlanta,0.0
84.5211769918256,33.706849644171115,1.6434319214096753,49.234640607315995,Pump,New York,0.0
70.47825319784683,22.14717811713595,1.5800720824576873,52.620199762396624,Turbine,New York,0.0
54.68464684756357,38.528286678806104,2.5425148381303457,68.55264109576363,Pump,Chicago,0.0
62.492703929944014,40.58719297063521,1.7124512658931925,39.7307762471675,Pump,Chicago,0.0
71.98393517177486,29.215415160702843,1.0116611523463226,54.26694842304374,Turbine,Atlanta,0.0
71.94842340270138,37.79692264822708,1.2898679844205856,46.72212310375785,Pump,Chicago,0.0
27.982235905864098,12.953819787084592,2.8213804350707634,69.82505853990267,Compressor,Houston,1.0
73.73533683411769,41.96048173525987,1.2144149917814029,57.212190478619405,Compressor,Houston,0.0
77.40824345420125,40.32702258965112,2.09091414697102,67.16540315877472,Compressor,Chicago,0.0
63.950932360718255,31.337464243278514,1.786716895843991,67.40057269196734,Turbine,Atlanta,0.0
64.64764788439432,32.296977796209546,1.6618775336157467,61.46579061315371,Compressor,New York,0.0
61.29272228356258,33.77533013592276,1.1357355618892577,53.289852789045966,Compressor,Chicago,0.0
61.891060637997505,43.704739705668715,1.2325710472469011,52.29266841095413,Turbine,New York,0.0
50.044682195482615,25.51348071188044,1.8989259127391502,67.10658672590985,Compressor,Chicago,0.0
70.74094780419775,30.20288004143037,1.669891511069615,44.851803376026254,Pump,Atlanta,0.0
55.20555776860276,44.978429205317425,1.3697847067524433,48.81084348523409,Turbine,New York,0.0
78.93697689389111,15.334644555607852,2.5650521331604796,58.50245519368886,Turbine,Atlanta,0.0
71.37352479407036,24.38497952506382,1.892085086862238,37.35544741074156,Pump,Chicago,0.0
52.89396645563485,31.208937041714247,1.4695658112898993,47.12590990174292,Pump,Houston,0.0
76.4084286126701,38.110551282109704,1.1864817454250778,59.99779579517522,Turbine,New York,0.0
26.30352974215728,34.58641378282722,0.38978045021622276,51.25233248389197,Turbine,Chicago,1.0
75.87391699806012,34.982030385943034,0.9483536285876868,43.346022356819255,Turbine,Houston,0.0
84.10459145203504,36.40482839843496,1.8145676491288918,39.33140158337695,Turbine,New York,0.0
65.00269823848369,41.58145941259315,2.0276827733753535,41.87394239524394,Pump,San Francisco,0.0
74.52371796249734,31.519382067389472,1.917494713689293,17.044388200326914,Compressor,Atlanta,0.0
70.32407013340136,29.25212811871107,1.761383371183359,38.72143753854244,Turbine,Chicago,0.0
71.13394391966689,27.164674094278766,1.8295129760105482,47.18369484027253,Pump,San Francisco,0.0
73.64561477355457,28.14798434304462,1.5037185694049573,48.41152004340664,Turbine,San Francisco,0.0
71.4358793650516,44.553715864111936,2.2404962020587464,55.11525672117887,Pump,San Francisco,0.0
63.534271157574736,35.62405934783086,1.3265132734474414,39.17558956219564,Turbine,Chicago,0.0
55.51986099583756,34.37742851090822,1.7414649725887934,56.092851164158596,Compressor,Chicago,0.0
58.57029702169377,40.06580248092075,2.4509565743312507,52.22043548146072,Turbine,Houston,0.0
74.63206292099123,31.95444300963926,1.0176712055524717,50.280846170385956,Turbine,Atlanta,0.0
68.26928175716131,35.67098001408747,1.7515446266683312,43.45779738672241,Compressor,Chicago,0.0
64.04338705956508,20.48092936414875,2.2547734313063157,37.60329560647519,Compressor,San Francisco,0.0
56.28326302769534,40.57640783071781,1.9563011570148718,51.77906259506201,Compressor,Houston,0.0
83.33885745500572,41.07210376465751,1.510986647981608,60.8493977418748,Turbine,Atlanta,0.0
95.89563642018614,42.54350895917787,1.768731043362601,43.20064055241585,Compressor,Chicago,0.0
81.90548594343596,34.25112781306907,1.6418392248494262,54.04962197591166,Compressor,San Francisco,0.0
70.07362681423567,32.20023935718969,0.6744733024690422,45.299017266562785,Pump,New York,0.0
60.81313488513906,41.61470904567292,1.9827867793965919,53.849709813196974,Turbine,Houston,0.0
79.82683142769942,30.788873079114577,1.8476337501261184,45.92578801795463,Turbine,Houston,0.0
61.73888008285458,33.498387153007705,1.8182710190378337,45.23608603864456,Compressor,Atlanta,0.0
65.73642403794457,26.872036550655768,1.4224689776507609,50.057212810991224,Compressor,Chicago,0.0
63.743227125037876,36.67479085867751,1.3392061577871464,60.054110154824315,Turbine,Atlanta,0.0
83.11983738573946,27.048632566596854,0.4113819655516322,71.75954161835486,Pump,Houston,0.0
69.80983792097311,54.61895930294979,0.9786124716217904,50.81905412604073,Turbine,San Francisco,0.0
80.90183471020447,39.6696913585916,1.933789738753136,39.4441000738763,Compressor,San Francisco,0.0
83.28933319535409,41.857267107386306,1.56821345903364,50.33454120201485,Compressor,New York,0.0
73.43618289568461,29.65236071317458,1.5563183409128203,52.964675660492254,Turbine,Atlanta,0.0
67.40408648636395,27.153695932691527,1.4530771918883167,55.80421940096241,Compressor,Houston,0.0
70.13001891877907,44.94775302676771,1.555167716579688,46.98668138596618,Pump,San Francisco,0.0
77.91859310388068,35.98183126164387,1.9515837959973883,61.507032746667285,Pump,Chicago,0.0
69.03940100275351,34.96741730302852,0.9064348338583379,55.97661001277996,Pump,Houston,0.0
82.20282896417717,47.01503307037055,2.911000124919199,42.96793119871801,Turbine,Atlanta,0.0
49.255136489836886,14.579678783834002,0.8231086196042593,46.314682230291005,Pump,San Francisco,0.0
62.8084668075758,37.22012687105512,1.793425769392434,38.96940735868986,Compressor,San Francisco,0.0
80.74318012715561,31.02375447467273,0.8246012886946577,55.06382538488058,Turbine,Atlanta,0.0
79.73622249427846,40.63831553951189,1.152748419307595,53.36280830757356,Pump,Chicago,0.0
79.68644990532889,41.152253243538205,1.3869123561596195,51.72812279771284,Turbine,New York,0.0
71.20031326718261,33.60281643454697,1.2818549045029215,66.24191327722065,Compressor,Chicago,0.0
72.7660076551118,41.47190887383207,1.0696310057634484,50.754980089994035,Turbine,San Francisco,0.0
67.85078969711265,32.25331859318041,1.771762166275014,45.35531367222435,Pump,New York,0.0
65.26160652929084,32.793280320828345,2.086950465787104,50.38738609191707,Pump,New York,0.0
82.83816859853562,34.93311370182835,1.4871153220613715,40.71813799236462,Turbine,Chicago,0.0
77.22381357827771,23.334295089449995,1.1350016642099618,46.08973682234445,Compressor,Chicago,0.0
72.71495310825648,31.40873290149595,2.0470834178075656,71.98139519479483,Pump,New York,0.0
65.33504620771802,37.147306189556495,2.067462140799599,45.04000744664687,Compressor,New York,0.0
74.36323669674032,39.86613733075352,1.4390771943444824,57.94544798213313,Compressor,New York,0.0
77.84146416353498,30.39753113278565,1.0766975788058712,46.550379325063346,Pump,San Francisco,0.0
88.8618590121053,35.25748069629472,0.044098027641367166,50.6672645623484,Turbine,Atlanta,0.0
57.50179660410636,34.586297675517834,1.05942346882687,45.42445818618542,Compressor,Houston,0.0
139.173253137236,20.277619347310285,4.35931906881483,76.62032936131872,Compressor,New York,1.0
71.79622272631923,31.86960088081298,1.202589844772962,50.01833000594481,Pump,Atlanta,0.0
50.906439124927076,42.56506742054104,1.2803911175890936,58.433834529907315,Compressor,New York,0.0
73.9348538542175,37.680434815297374,1.9803700059120177,46.193093108975894,Turbine,New York,0.0
65.16114165945679,24.94747731243652,2.278839635911121,49.00879480843377,Turbine,Houston,0.0
59.139454178819136,36.068523324287824,1.9552460659718478,64.49309122868675,Compressor,Chicago,0.0
68.18496837864333,33.24470143222344,1.7935212120339168,58.564135060057914,Turbine,Chicago,0.0
62.46035411133324,45.67383355338153,0.6730202201918428,58.58551470103379,Pump,New York,0.0
84.19603004513637,51.108434357189594,1.7373019615173806,48.1731023331868,Compressor,New York,0.0
70.59630369920174,32.773016259136845,1.1325240615823111,35.067470689684015,Pump,Chicago,0.0
85.30750832343698,41.30633325308803,1.788114359797813,64.98050284536595,Turbine,Chicago,0.0
118.92352772663445,16.38968081888205,2.255770588071277,66.0591184950016,Pump,Chicago,1.0
75.14062552424775,38.83078058574188,1.334473915624821,39.296975842853556,Pump,San Francisco,0.0
90.46862195719558,29.77006376154426,0.9362478764567519,63.48927506119083,Compressor,Chicago,0.0
71.84710474781083,28.398672802035698,1.5819757404474053,28.08014701475586,Compressor,Houston,0.0
66.21240163396907,33.676607582544854,1.6484135542729401,50.11996068938586,Turbine,Chicago,0.0
71.51403047951733,37.594927793950404,1.8721145597807987,50.31634016178915,Turbine,Atlanta,0.0
75.93101257968384,37.03784909904168,1.7695207483763795,45.5432326009859,Turbine,San Francisco,0.0
76.95537757565778,33.93916737407603,1.7463577097307006,39.634873692414104,Pump,New York,0.0
70.49328165794843,30.001819337779075,1.6730829105273906,48.51829595245769,Pump,Chicago,0.0
88.96792982653947,24.023366501843086,1.6665292175335238,68.41878002091241,Pump,New York,0.0
66.72337853402232,34.9591469437822,1.100128555944734,56.623463197532864,Compressor,Houston,0.0
70.12592400781794,42.239696331953596,0.5614804226848455,65.24676742847566,Pump,Atlanta,0.0
55.23737455998221,38.526054035510114,0.4749304787223234,41.94989008685283,Turbine,Chicago,0.0
77.24591778723122,38.338634413283515,1.8579331685820382,54.591885228916084,Pump,Houston,0.0
69.90711438432184,48.84414361462367,2.052656950746644,66.43825930089093,Turbine,Houston,0.0
73.29508735573009,18.422919071228105,1.1019342472285225,36.698104844464964,Pump,Atlanta,0.0
66.08351432578209,32.24994784391912,1.5728793196638287,59.81149519400785,Turbine,Chicago,0.0
84.77530081055262,30.37430321424197,1.473758658844643,61.16564269113798,Compressor,Chicago,0.0
69.38924328647624,42.254274133403435,1.9464202771596482,50.06547891718374,Pump,Houston,0.0
75.38296079049633,48.3034515775187,1.5144244473965924,43.517264458273374,Pump,Houston,0.0
68.18775826781896,39.563888688637526,2.1278387628705504,47.193625206865434,Compressor,Atlanta,0.0
129.64868196136376,44.94945971876221,2.9830363940178617,14.323094301410215,Pump,Houston,1.0
80.209212471145,57.95690047930479,1.5011857794384265,63.99219413866259,Compressor,Chicago,1.0
13.135595267101035,16.69843302014617,4.945521928256826,29.788237251452507,Compressor,New York,1.0
54.31855686579949,42.23113120508801,1.4305278245673327,68.30016286115149,Pump,Chicago,0.0
69.65449376046037,44.40808788158165,1.1468883229659617,47.34553621774497,Compressor,Chicago,0.0
63.56450167682538,48.580990237674726,2.2696782613003466,47.458912884016414,Compressor,Houston,0.0
56.668716452221936,28.10845256428571,1.9108078761185816,48.15093382983012,Compressor,San Francisco,0.0
64.85217325085259,35.004479938717566,1.8986261492700167,51.33020738090596,Turbine,San Francisco,0.0
62.17401402581411,29.132869032687054,1.2685847382848148,49.343195271930114,Turbine,Houston,0.0
75.13600106569717,46.195343413231065,1.37909104373551,35.52537742972841,Turbine,Houston,0.0
55.33214809384323,24.538859351252476,1.5929389418111333,49.44225662320187,Compressor,Chicago,0.0
73.40589216400497,35.7740393475104,1.4893188137792615,30.17373671800492,Pump,Chicago,0.0
70.49773687180961,34.891974043256184,2.215817993468985,55.47706193163144,Turbine,New York,0.0
59.461645046356544,58.5619703194808,1.5356156987295073,51.22832319596337,Pump,Houston,0.0
56.1070126978901,38.37088203445367,1.2054282272578052,58.56743175843872,Compressor,Atlanta,0.0
68.27053940076577,38.024370083423065,1.300334988549894,27.823534792802395,Turbine,New York,0.0
69.49761890550863,41.25621910059302,1.2634084468464433,38.84215288614515,Compressor,Houston,0.0
67.69338333360292,36.275145582209774,0.9978408078084959,51.395374690830394,Compressor,Houston,0.0
59.70188151458155,34.46719178382421,1.4986571370683788,40.72364849112489,Turbine,Chicago,0.0
76.29529584221811,45.19417806987496,1.6831637417705385,55.87114397070983,Turbine,Atlanta,0.0
72.95624488747094,40.207725430235534,2.064001313100754,44.49299118032744,Turbine,Houston,0.0
104.20559894906677,52.28986033512637,3.977030644922437,39.81326457450551,Pump,Atlanta,1.0
71.04201103951875,44.089530997140336,0.7841351517376293,59.805632589915355,Compressor,New York,0.0
89.95667489783965,42.09263594206119,2.2668114228664615,37.70805047621468,Pump,Chicago,0.0
56.19401294100349,38.93019216581026,1.1481315216375185,41.645196063579384,Turbine,San Francisco,0.0
56.54985516069331,25.203544478199284,0.46074012555473853,44.66641042779645,Pump,New York,0.0
68.8544057252748,37.047555016626774,1.8436866211187521,41.344371736035875,Pump,New York,0.0
53.76617470058757,22.31803191416114,1.5859604244537227,52.95845055223816,Turbine,Chicago,0.0
59.80335661307885,46.131663735647535,1.4475898170297687,50.55753103492773,Turbine,Chicago,0.0
68.49883048746193,23.35162805322853,0.5896702534003481,43.83248655848068,Pump,San Francisco,0.0
60.01939372685587,43.42037848587799,1.8984679628292978,50.20003219827464,Turbine,Houston,0.0
76.59451241113612,29.12019918994187,0.12925528526131158,35.14704818217892,Compressor,San Francisco,0.0
87.97686526849523,25.998511186150708,1.5373140049084237,53.57854401104655,Pump,San Francisco,0.0
83.6322897513225,36.35955768841186,1.8244009080757877,29.30681649152314,Compressor,New York,0.0
78.39663864431189,31.424179577551673,1.261296884201092,55.98168133952756,Turbine,Chicago,0.0
77.54733298067809,35.31655779306919,2.3919593033037425,67.89884315550854,Pump,San Francisco,0.0
79.78889558556779,27.46894811088588,2.115242178179176,53.49729682076366,Pump,Houston,0.0
69.97213889333099,46.00985576508458,2.0249717997625067,53.02113057296425,Pump,Atlanta,0.0
54.98159660366697,29.30983183844886,2.3390740502339966,53.15963111828134,Turbine,Houston,1.0
60.33023856870787,21.758202302484534,1.5096017104827737,54.8786683369601,Turbine,Houston,0.0
57.464939876282386,26.297299618291042,1.8168579503625975,63.03360902929658,Pump,Atlanta,0.0
58.80453871616831,24.86178649301816,0.5887328281566991,40.794090555304095,Compressor,Atlanta,0.0
61.14751313875777,43.5483964676424,1.2192006618115656,56.25622895349608,Turbine,Chicago,0.0
58.034420713833136,50.78063923557546,1.6949325790328587,43.47602080990418,Pump,San Francisco,0.0
85.64643655814007,47.48204423624745,2.4862623865234523,36.68650558624786,Pump,New York,0.0
65.1152391988964,54.4094240307342,2.0158809522498125,52.682932189565356,Turbine,San Francisco,0.0
73.82653551477492,33.5231120445036,1.388246469851745,58.95235216663532,Turbine,Atlanta,0.0
76.45484181141076,31.813735731659612,1.3751136939798083,46.470357692577956,Turbine,San Francisco,0.0
82.96063061781396,34.026490514501845,1.0011218604465328,43.9379592295474,Turbine,Atlanta,0.0
72.30070759191402,37.15242154412566,1.8384188270555035,54.142668997913916,Compressor,Atlanta,0.0
71.36535331082737,33.50218142794496,1.8314968510262999,40.678389451346376,Pump,Houston,0.0
32.32311959073583,37.90759753672163,4.608228210926264,52.21795215736069,Turbine,San Francisco,1.0
50.449512296817176,39.705103610741276,1.4762013774407465,44.96462136684201,Compressor,New York,0.0
79.96858773465809,23.728314025663686,1.5742318407734444,54.40479797387217,Pump,San Francisco,0.0
79.97059356453641,35.44504099012631,2.1286174803371387,54.29405080090311,Compressor,Houston,0.0
80.36087651046256,26.997835817785692,1.733160824591646,51.98602950180448,Pump,Houston,0.0
56.75902805254437,12.626490624249769,3.857756908640366,84.93741572381013,Pump,Houston,1.0
97.20169166589619,32.52831988321674,0.8352974483374591,50.666697554137855,Compressor,Houston,0.0
73.35058029084118,41.38801070325776,1.6049630262064989,36.965275712184194,Turbine,New York,0.0
66.54853118861973,38.913872108400284,1.7929086487337254,38.85356530646855,Pump,New York,0.0
74.28316692375238,32.902131444937154,1.5996899603270038,28.080171352598022,Compressor,Chicago,0.0
75.50052099024552,31.083434823754626,1.0579454294850392,44.244145461547085,Pump,Chicago,0.0
59.32197078420807,44.146892241646626,1.4954586029521568,48.633813085224276,Pump,Chicago,0.0
124.44207158141091,58.42443492860644,4.167250956611746,81.55747817663388,Turbine,San Francisco,1.0
44.376663412046895,42.04847113645947,1.4248258168568664,50.71777826237693,Compressor,Houston,0.0
88.52278184508938,46.57250633001094,1.5508038593450053,38.38653129282753,Compressor,San Francisco,0.0
124.44189261839627,33.84821987855745,2.3600274613371863,18.973695638459283,Pump,San Francisco,1.0
86.23884992811152,38.67660390648852,0.5336329287155307,55.028846851187716,Pump,Chicago,0.0
87.83922595201769,17.17326048040176,1.2321426835002252,31.743649129830004,Turbine,Houston,0.0
65.06243416838687,27.568588140314155,2.135848395761279,59.0371836104992,Pump,New York,0.0
78.63528242521521,41.28386071863661,1.937377338354803,63.404391359650916,Pump,New York,0.0
67.5461188399713,44.43953704030771,1.3423609062739281,46.092482300953826,Pump,Houston,0.0
74.39486048008511,37.31827582926577,2.2312651913457224,26.001512865443132,Pump,New York,0.0
57.07374652847737,32.79614147856782,1.416184237255818,50.845906337475355,Pump,Atlanta,0.0
20.988232903206068,37.140607841177605,4.125481733701363,62.72614232631956,Compressor,Chicago,1.0
72.62066809086726,40.525607114789096,1.1244865965904889,51.7104406892415,Compressor,Atlanta,0.0
60.26453800295531,27.091767937072795,1.0733909409290603,58.73424819947326,Compressor,Chicago,0.0
62.12825930013004,37.70778484249689,0.7556636581090714,44.35236561199351,Compressor,Houston,0.0
66.26731754058686,43.58693265955978,2.4937670805116836,41.381711485635435,Pump,Atlanta,0.0
69.74445929008554,48.09665926394194,2.011851168295049,48.48802614302878,Compressor,Chicago,0.0
62.65408423201951,24.40123375253808,1.5476516995768088,47.24147285362255,Compressor,Chicago,0.0
69.13930307209107,22.382173032643994,2.0043812535665677,29.204118807075645,Turbine,Atlanta,0.0
82.00531658473872,31.85819009259346,1.6774090590891968,54.45097257842146,Compressor,Atlanta,0.0
91.05866108856024,62.27868481485161,3.6647557655256433,80.58452892436091,Pump,San Francisco,1.0
64.57326200265979,38.04661134676203,1.0753595190449543,52.1503581213723,Turbine,New York,0.0
67.11424882845898,40.644107088481974,1.2099361786505303,35.25203973218232,Turbine,Chicago,0.0
65.16813537700627,32.72299596597057,1.6004121448372368,63.276978629316666,Turbine,Chicago,0.0
72.24216404290793,33.41541095880512,1.0466355173249529,49.30718879670868,Compressor,Chicago,0.0
83.69701107654186,42.308857740544276,1.2427916191717363,62.766941993396486,Compressor,Atlanta,0.0
35.40254630802271,40.025690572349106,2.39140358356722,22.746209435162122,Compressor,San Francisco,1.0
71.04355937523214,40.269055622324075,1.233649456222511,57.154784317830334,Pump,New York,0.0
75.15294321624468,28.842668727908894,1.2130326834629,42.24128500553757,Pump,Atlanta,0.0
69.75601432763844,42.333651780712145,1.586352208288477,57.95249167367278,Turbine,Chicago,0.0
66.535734939931,37.247129012809374,1.5981361692204317,36.510496552820285,Pump,Atlanta,0.0
73.85970092568876,20.048207393384985,2.0861257564924207,37.60828116886182,Pump,Atlanta,0.0
70.19458255518883,25.378627937824064,0.8587216534973562,41.23062934299252,Compressor,Chicago,0.0
71.47755907400129,41.44191886323525,1.0983435707964417,70.0778171781302,Pump,New York,0.0
57.92240607456648,33.75044879922243,1.307684933964383,49.4605955706392,Compressor,Chicago,0.0
73.1318447386498,24.08258939279567,1.7725704397552704,33.87149065235832,Turbine,Chicago,0.0
82.67960487103089,48.66039111457408,1.3629770055571322,45.308287430006715,Compressor,New York,0.0
68.02661579692673,35.65475467623631,2.356153864183461,37.75025992970192,Turbine,Atlanta,0.0
